ps_id	mim_id	common_hpo_id	from_root	ic
PS253310	616503	HP_0005288	6	0.37537
PS253310	616503	HP_0009487	7	0.69874
PS253310	616503	HP_0010674	6	0.25866
PS253310	616503	HP_0011339	8	0.41792
PS253310	616503	HP_0100886	5	0.26821
PS253310	617022	HP_0000174	7	0.2689
PS253310	617022	HP_0000189	8	0.5044
PS253310	617022	HP_0000218	8	0.33692
PS253310	617022	HP_0000288	8	0.35579
PS253310	617022	HP_0000343	9	0.42386
PS253310	617022	HP_0000347	7	0.32323
PS253310	617022	HP_0000464	3	0.33007
PS253310	617022	HP_0000470	4	0.401
PS253310	617022	HP_0000778	5	0.71836
PS253310	617022	HP_0000969	4	0.39887
PS253310	617022	HP_0001172	6	0.40029
PS253310	617022	HP_0001181	7	0.61732
PS253310	617022	HP_0001197	2	0.34158
PS253310	617022	HP_0001387	7	0.60862
PS253310	617022	HP_0001510	3	0.18842
PS253310	617022	HP_0001511	4	0.38372
PS253310	617022	HP_0001558	4	0.46763
PS253310	617022	HP_0001560	3	0.42043
PS253310	617022	HP_0001562	4	0.57275
PS253310	617022	HP_0001627	4	0.22213
PS253310	617022	HP_0001629	7	0.38942
PS253310	617022	HP_0001640	5	0.561
PS253310	617022	HP_0001679	6	0.45794
PS253310	617022	HP_0001762	7	0.37769
PS253310	617022	HP_0001789	3	0.59294
PS253310	617022	HP_0001883	6	0.37085
PS253310	617022	HP_0001989	5	0.68193
PS253310	617022	HP_0002089	6	0.49933
PS253310	617022	HP_0002650	7	0.27317
PS253310	617022	HP_0002943	7	0.71836
PS253310	617022	HP_0003319	6	0.38496
PS253310	617022	HP_0004097	6	0.40029
PS253310	617022	HP_0005922	5	0.39072
PS253310	617022	HP_0005986	4	0.75576
PS253310	617022	HP_0010438	6	0.38685
PS253310	617022	HP_0010557	6	0.72955
PS253310	617022	HP_0100711	6	0.62193
PS253310	617194	HP_0000277	7	0.28038
PS253310	617194	HP_0000278	8	0.4545
PS253310	617194	HP_0001558	4	0.46763
PS253310	617194	HP_0002089	6	0.49933
PS253600	253600	HP_0000782	6	0.49769
PS253600	253600	HP_0001288	5	0.29167
PS253600	253600	HP_0001324	4	0.25386
PS253600	253600	HP_0001371	3	0.29338
PS253600	253600	HP_0001435	5	0.53819
PS253600	253600	HP_0001880	6	0.64814
PS253600	253600	HP_0001974	5	0.59294
PS253600	253600	HP_0002311	6	0.51525
PS253600	253600	HP_0002312	7	0.72955
PS253600	253600	HP_0002355	5	0.53591
PS253600	253600	HP_0003202	4	0.32139
PS253600	253600	HP_0003236	6	0.38249
PS253600	253600	HP_0003549	2	0.22823
PS253600	253600	HP_0003560	4	0.47279
PS253600	253600	HP_0003691	6	0.5791
PS253600	253600	HP_0004302	4	0.39338
PS253600	253600	HP_0006824	6	0.43575
PS253600	253600	HP_0007126	5	0.63172
PS253600	253600	HP_0010628	5	0.44475
PS253600	253600	HP_0011729	5	0.23998
PS253600	253600	HP_0011805	3	0.20129
PS253600	253600	HP_0030319	4	0.44167
PS253600	253600	HP_0100261	4	0.29167
PS253600	253601	HP_0001324	4	0.25386
PS253600	253601	HP_0003198	4	0.43103
PS253600	253601	HP_0003236	6	0.38249
PS253600	253601	HP_0003457	4	0.51525
PS253600	253601	HP_0003458	5	0.6045
PS253600	253601	HP_0003549	2	0.22823
PS253600	253601	HP_0003551	5	0.66051
PS253600	253601	HP_0003555	5	0.72955
PS253600	253601	HP_0003557	6	0.63172
PS253600	253601	HP_0003560	4	0.47279
PS253600	253601	HP_0003701	5	0.42299
PS253600	253601	HP_0004302	4	0.39338
PS253600	253601	HP_0004303	4	0.41306
PS253600	253601	HP_0009025	3	0.70814
PS253600	253601	HP_0009046	5	0.67435
PS253600	253601	HP_0011805	3	0.20129
PS253600	253700	HP_0001371	3	0.29338
PS253600	253700	HP_0001430	5	0.6045
PS253600	253700	HP_0001667	7	0.77145
PS253600	253700	HP_0001707	6	0.69003
PS253600	253700	HP_0001714	6	0.50269
PS253600	253700	HP_0002090	6	0.49289
PS253600	253700	HP_0002091	4	0.64814
PS253600	253700	HP_0002650	7	0.27317
PS253600	253700	HP_0002795	3	0.26212
PS253600	253700	HP_0003202	4	0.32139
PS253600	253700	HP_0003236	6	0.38249
PS253600	253700	HP_0003307	7	0.47018
PS253600	253700	HP_0003391	6	0.57588
PS253600	253700	HP_0003549	2	0.22823
PS253600	253700	HP_0003560	4	0.47279
PS253600	253700	HP_0003701	5	0.42299
PS253600	253700	HP_0003707	6	0.78955
PS253600	253700	HP_0003713	5	0.75576
PS253600	253700	HP_0004303	4	0.41306
PS253600	253700	HP_0010674	6	0.25866
PS253600	253700	HP_0011729	5	0.23998
PS253600	253700	HP_0011805	3	0.20129
PS253600	253700	HP_0011947	5	0.35243
PS253600	253700	HP_0012649	5	0.29083
PS253600	253700	HP_0030236	4	0.29309
PS253600	253700	HP_0040290	3	0.29628
PS253600	253700	HP_0100261	4	0.29167
PS253600	254110	HP_0000467	4	0.58582
PS253600	254110	HP_0001265	5	0.3623
PS253600	254110	HP_0001284	5	0.39138
PS253600	254110	HP_0001288	5	0.29167
PS253600	254110	HP_0001315	4	0.32212
PS253600	254110	HP_0001324	4	0.25386
PS253600	254110	HP_0001430	5	0.6045
PS253600	254110	HP_0001435	5	0.53819
PS253600	254110	HP_0001445	4	0.72955
PS253600	254110	HP_0002515	6	0.53367
PS253600	254110	HP_0003198	4	0.43103
PS253600	254110	HP_0003236	6	0.38249
PS253600	254110	HP_0003325	4	0.61732
PS253600	254110	HP_0003326	4	0.54052
PS253600	254110	HP_0003391	6	0.57588
PS253600	254110	HP_0003457	4	0.51525
PS253600	254110	HP_0003458	5	0.6045
PS253600	254110	HP_0003547	5	0.71836
PS253600	254110	HP_0003557	6	0.63172
PS253600	254110	HP_0003560	4	0.47279
PS253600	254110	HP_0003687	5	0.66051
PS253600	254110	HP_0003701	5	0.42299
PS253600	254110	HP_0003707	6	0.78955
PS253600	254110	HP_0003722	5	0.74193
PS253600	254110	HP_0003724	5	0.75576
PS253600	254110	HP_0003738	5	0.75576
PS253600	254110	HP_0003749	5	0.74193
PS253600	254110	HP_0003797	4	0.67435
PS253600	254110	HP_0004303	4	0.41306
PS253600	254110	HP_0006824	6	0.43575
PS253600	254110	HP_0008988	5	0.87096
PS253600	254110	HP_0008994	5	0.77145
PS253600	254110	HP_0010628	5	0.44475
PS253600	254110	HP_0011805	3	0.20129
PS253600	254110	HP_0030319	4	0.44167
PS253600	601287	HP_0000782	6	0.49769
PS253600	601287	HP_0001288	5	0.29167
PS253600	601287	HP_0001324	4	0.25386
PS253600	601287	HP_0001430	5	0.6045
PS253600	601287	HP_0001435	5	0.53819
PS253600	601287	HP_0001713	5	0.34643
PS253600	601287	HP_0001714	6	0.50269
PS253600	601287	HP_0002355	5	0.53591
PS253600	601287	HP_0003202	4	0.32139
PS253600	601287	HP_0003236	6	0.38249
PS253600	601287	HP_0003391	6	0.57588
PS253600	601287	HP_0003560	4	0.47279
PS253600	601287	HP_0003691	6	0.5791
PS253600	601287	HP_0003701	5	0.42299
PS253600	601287	HP_0004302	4	0.39338
PS253600	601287	HP_0007126	5	0.63172
PS253600	601287	HP_0008968	5	0.66723
PS253600	601287	HP_0008981	6	0.67435
PS253600	601287	HP_0011805	3	0.20129
PS253600	601954	HP_0001284	5	0.39138
PS253600	601954	HP_0001288	5	0.29167
PS253600	601954	HP_0001430	5	0.6045
PS253600	601954	HP_0001436	5	0.54289
PS253600	601954	HP_0001437	4	0.47546
PS253600	601954	HP_0001446	4	0.48829
PS253600	601954	HP_0002355	5	0.53591
PS253600	601954	HP_0002460	5	0.44066
PS253600	601954	HP_0002522	4	0.63695
PS253600	601954	HP_0002814	3	0.18371
PS253600	601954	HP_0003236	6	0.38249
PS253600	601954	HP_0003484	5	0.67435
PS253600	601954	HP_0003549	2	0.22823
PS253600	601954	HP_0003551	5	0.66051
PS253600	601954	HP_0003557	6	0.63172
PS253600	601954	HP_0003560	4	0.47279
PS253600	601954	HP_0003690	4	0.43103
PS253600	601954	HP_0003693	5	0.44066
PS253600	601954	HP_0003701	5	0.42299
PS253600	601954	HP_0003805	5	0.67435
PS253600	601954	HP_0004302	4	0.39338
PS253600	601954	HP_0004303	4	0.41306
PS253600	601954	HP_0007126	5	0.63172
PS253600	601954	HP_0007210	5	0.69003
PS253600	601954	HP_0007340	5	0.55553
PS253600	601954	HP_0008944	6	0.74193
PS253600	601954	HP_0008948	6	0.91859
PS253600	601954	HP_0008968	5	0.66723
PS253600	601954	HP_0008981	6	0.67435
PS253600	601954	HP_0008994	5	0.77145
PS253600	601954	HP_0009025	3	0.70814
PS253600	601954	HP_0009027	5	0.54779
PS253600	601954	HP_0009046	5	0.67435
PS253600	601954	HP_0009053	4	0.74193
PS253600	601954	HP_0011805	3	0.20129
PS253600	604286	HP_0000782	6	0.49769
PS253600	604286	HP_0001324	4	0.25386
PS253600	604286	HP_0001430	5	0.6045
PS253600	604286	HP_0001435	5	0.53819
PS253600	604286	HP_0001445	4	0.72955
PS253600	604286	HP_0001638	6	0.33046
PS253600	604286	HP_0001644	7	0.46268
PS253600	604286	HP_0003202	4	0.32139
PS253600	604286	HP_0003236	6	0.38249
PS253600	604286	HP_0003325	4	0.61732
PS253600	604286	HP_0003560	4	0.47279
PS253600	604286	HP_0003691	6	0.5791
PS253600	604286	HP_0003707	6	0.78955
PS253600	604286	HP_0003724	5	0.75576
PS253600	604286	HP_0003797	4	0.67435
PS253600	604286	HP_0007126	5	0.63172
PS253600	604286	HP_0008988	5	0.87096
PS253600	604286	HP_0009127	3	0.36438
PS253600	604286	HP_0011805	3	0.20129
PS253600	608099	HP_0001288	5	0.29167
PS253600	608099	HP_0001324	4	0.25386
PS253600	608099	HP_0001371	3	0.29338
PS253600	608099	HP_0001430	5	0.6045
PS253600	608099	HP_0001637	5	0.32851
PS253600	608099	HP_0001638	6	0.33046
PS253600	608099	HP_0002317	6	0.55553
PS253600	608099	HP_0002650	7	0.27317
PS253600	608099	HP_0003198	4	0.43103
PS253600	608099	HP_0003202	4	0.32139
PS253600	608099	HP_0003236	6	0.38249
PS253600	608099	HP_0003325	4	0.61732
PS253600	608099	HP_0003457	4	0.51525
PS253600	608099	HP_0003458	5	0.6045
PS253600	608099	HP_0003549	2	0.22823
PS253600	608099	HP_0003560	4	0.47279
PS253600	608099	HP_0003797	4	0.67435
PS253600	608099	HP_0006785	5	0.78955
PS253600	608099	HP_0008968	5	0.66723
PS253600	608099	HP_0008981	6	0.67435
PS253600	608099	HP_0009127	3	0.36438
PS253600	608099	HP_0010674	6	0.25866
PS253600	608099	HP_0011729	5	0.23998
PS253600	608099	HP_0011805	3	0.20129
PS253600	608099	HP_0100261	4	0.29167
PS253600	608807	HP_0001324	4	0.25386
PS253600	608807	HP_0002460	5	0.44066
PS253600	608807	HP_0003198	4	0.43103
PS253600	608807	HP_0003236	6	0.38249
PS253600	608807	HP_0003457	4	0.51525
PS253600	608807	HP_0003458	5	0.6045
PS253600	608807	HP_0003560	4	0.47279
PS253600	608807	HP_0003701	5	0.42299
PS253600	608807	HP_0011805	3	0.20129
PS253600	611307	HP_0001324	4	0.25386
PS253600	611307	HP_0001430	5	0.6045
PS253600	611307	HP_0001435	5	0.53819
PS253600	611307	HP_0001445	4	0.72955
PS253600	611307	HP_0003198	4	0.43103
PS253600	611307	HP_0003236	6	0.38249
PS253600	611307	HP_0003325	4	0.61732
PS253600	611307	HP_0003326	4	0.54052
PS253600	611307	HP_0003457	4	0.51525
PS253600	611307	HP_0003458	5	0.6045
PS253600	611307	HP_0003547	5	0.71836
PS253600	611307	HP_0003560	4	0.47279
PS253600	611307	HP_0003701	5	0.42299
PS253600	611307	HP_0003749	5	0.74193
PS253600	611307	HP_0006824	6	0.43575
PS253600	611307	HP_0008968	5	0.66723
PS253600	611307	HP_0008981	6	0.67435
PS253600	611307	HP_0010628	5	0.44475
PS253600	611307	HP_0011805	3	0.20129
PS253600	611307	HP_0012531	3	0.40317
PS253600	611307	HP_0030319	4	0.44167
PS253600	613723	HP_0001270	6	0.33692
PS253600	613723	HP_0001324	4	0.25386
PS253600	613723	HP_0001371	3	0.29338
PS253600	613723	HP_0002938	8	0.55031
PS253600	613723	HP_0003202	4	0.32139
PS253600	613723	HP_0003236	6	0.38249
PS253600	613723	HP_0003307	7	0.47018
PS253600	613723	HP_0003324	5	0.56673
PS253600	613723	HP_0003391	6	0.57588
PS253600	613723	HP_0003549	2	0.22823
PS253600	613723	HP_0003551	5	0.66051
PS253600	613723	HP_0003560	4	0.47279
PS253600	613723	HP_0003701	5	0.42299
PS253600	613723	HP_0004302	4	0.39338
PS253600	613723	HP_0011729	5	0.23998
PS253600	613723	HP_0011805	3	0.20129
PS253600	613723	HP_0012758	5	0.17112
PS253600	613723	HP_0030236	4	0.29309
PS253600	613723	HP_0040290	3	0.29628
PS253600	613723	HP_0100261	4	0.29167
PS253600	615356	HP_0000002	3	0.22012
PS253600	615356	HP_0000252	7	0.24885
PS253600	615356	HP_0000486	6	0.29986
PS253600	615356	HP_0000517	6	0.31196
PS253600	615356	HP_0000518	7	0.32031
PS253600	615356	HP_0000522	6	0.71836
PS253600	615356	HP_0000539	4	0.34733
PS253600	615356	HP_0000545	5	0.38372
PS253600	615356	HP_0000549	5	0.29511
PS253600	615356	HP_0000633	5	0.69003
PS253600	615356	HP_0001249	5	0.18714
PS253600	615356	HP_0001250	4	0.19382
PS253600	615356	HP_0001251	6	0.2761
PS253600	615356	HP_0001252	5	0.19555
PS253600	615356	HP_0001263	6	0.20195
PS253600	615356	HP_0001272	9	0.37422
PS253600	615356	HP_0001288	5	0.29167
PS253600	615356	HP_0001290	6	0.23344
PS253600	615356	HP_0001317	8	0.22627
PS253600	615356	HP_0001332	5	0.3692
PS253600	615356	HP_0001337	6	0.37479
PS253600	615356	HP_0001385	7	0.56673
PS253600	615356	HP_0001397	8	0.51525
PS253600	615356	HP_0001510	3	0.18842
PS253600	615356	HP_0002072	6	0.48241
PS253600	615356	HP_0002167	5	0.28751
PS253600	615356	HP_0002240	5	0.33284
PS253600	615356	HP_0002305	6	0.62193
PS253600	615356	HP_0002355	5	0.53591
PS253600	615356	HP_0002465	6	0.54289
PS253600	615356	HP_0002515	6	0.53367
PS253600	615356	HP_0002540	6	0.55031
PS253600	615356	HP_0002571	6	0.77145
PS253600	615356	HP_0002579	6	0.62193
PS253600	615356	HP_0002650	7	0.27317
PS253600	615356	HP_0002910	6	0.44791
PS253600	615356	HP_0003236	6	0.38249
PS253600	615356	HP_0003271	4	0.30964
PS253600	615356	HP_0003272	6	0.35975
PS253600	615356	HP_0003307	7	0.47018
PS253600	615356	HP_0003326	4	0.54052
PS253600	615356	HP_0003391	6	0.57588
PS253600	615356	HP_0003394	4	0.55553
PS253600	615356	HP_0003429	6	0.59667
PS253600	615356	HP_0003560	4	0.47279
PS253600	615356	HP_0003701	5	0.42299
PS253600	615356	HP_0003797	4	0.67435
PS253600	615356	HP_0004302	4	0.39338
PS253600	615356	HP_0004305	5	0.28323
PS253600	615356	HP_0004322	4	0.22971
PS253600	615356	HP_0006785	5	0.78955
PS253600	615356	HP_0007364	6	0.22355
PS253600	615356	HP_0010674	6	0.25866
PS253600	615356	HP_0011400	5	0.42386
PS253600	615356	HP_0011443	5	0.26434
PS253600	615356	HP_0011804	3	0.13802
PS253600	615356	HP_0012531	3	0.40317
PS253600	615356	HP_0012638	3	0.08346
PS253600	615356	HP_0012758	5	0.17112
PS253600	615356	HP_0012759	4	0.13142
PS253600	615356	HP_0025270	5	0.34962
PS253600	615356	HP_0100022	4	0.19961
PS253600	615356	HP_0410042	5	1.0
PS253600	616827	HP_0000158	5	0.51525
PS253600	616827	HP_0001430	5	0.6045
PS253600	616827	HP_0001635	4	0.44685
PS253600	616827	HP_0001638	6	0.33046
PS253600	616827	HP_0001644	7	0.46268
PS253600	616827	HP_0001762	7	0.37769
PS253600	616827	HP_0001883	6	0.37085
PS253600	616827	HP_0002273	8	0.71836
PS253600	616827	HP_0003202	4	0.32139
PS253600	616827	HP_0003236	6	0.38249
PS253600	616827	HP_0003549	2	0.22823
PS253600	616827	HP_0003560	4	0.47279
PS253600	616827	HP_0006673	5	0.75576
PS253600	616827	HP_0008968	5	0.66723
PS253600	616827	HP_0008981	6	0.67435
PS253600	616827	HP_0009025	3	0.70814
PS253600	616827	HP_0011805	3	0.20129
PS253600	616827	HP_0030182	7	0.62193
PS253600	616827	HP_0030236	4	0.29309
PS253600	616827	HP_0040290	3	0.29628
PS254090	254090	HP_0000098	4	0.49769
PS254090	254090	HP_0000174	7	0.2689
PS254090	254090	HP_0000218	8	0.33692
PS254090	254090	HP_0000311	6	0.54289
PS254090	254090	HP_0000377	5	0.31711
PS254090	254090	HP_0000411	6	0.54289
PS254090	254090	HP_0000473	4	0.60862
PS254090	254090	HP_0000925	5	0.22012
PS254090	254090	HP_0000962	7	0.4171
PS254090	254090	HP_0000975	5	0.53367
PS254090	254090	HP_0001252	5	0.19555
PS254090	254090	HP_0001270	6	0.33692
PS254090	254090	HP_0001319	6	0.44372
PS254090	254090	HP_0001324	4	0.25386
PS254090	254090	HP_0001371	3	0.29338
PS254090	254090	HP_0001382	6	0.48679
PS254090	254090	HP_0001384	5	0.41385
PS254090	254090	HP_0001388	6	0.47018
PS254090	254090	HP_0001508	5	0.28455
PS254090	254090	HP_0001533	5	0.72955
PS254090	254090	HP_0001762	7	0.37769
PS254090	254090	HP_0001883	6	0.37085
PS254090	254090	HP_0001999	5	0.27734
PS254090	254090	HP_0002093	4	0.34553
PS254090	254090	HP_0002205	5	0.36865
PS254090	254090	HP_0002650	7	0.27317
PS254090	254090	HP_0002747	5	0.5097
PS254090	254090	HP_0002783	6	0.54052
PS254090	254090	HP_0002791	5	0.60862
PS254090	254090	HP_0002808	7	0.35677
PS254090	254090	HP_0002827	6	0.45911
PS254090	254090	HP_0002877	6	0.78955
PS254090	254090	HP_0003028	5	0.55553
PS254090	254090	HP_0003202	4	0.32139
PS254090	254090	HP_0003236	6	0.38249
PS254090	254090	HP_0003306	6	0.62673
PS254090	254090	HP_0003549	2	0.22823
PS254090	254090	HP_0003557	6	0.63172
PS254090	254090	HP_0003560	4	0.47279
PS254090	254090	HP_0003700	5	0.6045
PS254090	254090	HP_0003701	5	0.42299
PS254090	254090	HP_0003713	5	0.75576
PS254090	254090	HP_0003741	5	0.63695
PS254090	254090	HP_0003803	5	0.71836
PS254090	254090	HP_0004303	4	0.41306
PS254090	254090	HP_0004325	4	0.25781
PS254090	254090	HP_0006094	6	0.67435
PS254090	254090	HP_0006824	6	0.43575
PS254090	254090	HP_0007502	8	0.70814
PS254090	254090	HP_0007550	4	0.47958
PS254090	254090	HP_0008180	7	0.64241
PS254090	254090	HP_0008872	6	0.40244
PS254090	254090	HP_0010628	5	0.44475
PS254090	254090	HP_0010674	6	0.25866
PS254090	254090	HP_0011006	3	0.51337
PS254090	254090	HP_0011442	4	0.1861
PS254090	254090	HP_0011729	5	0.23998
PS254090	254090	HP_0011805	3	0.20129
PS254090	254090	HP_0011968	5	0.31537
PS254090	254090	HP_0012179	7	0.56673
PS254090	254090	HP_0012758	5	0.17112
PS254090	254090	HP_0030311	6	0.44791
PS254090	254090	HP_0030319	4	0.44167
PS254090	254090	HP_0100261	4	0.29167
PS254130	254130	HP_0001324	4	0.25386
PS254130	254130	HP_0002460	5	0.44066
PS254130	254130	HP_0002522	4	0.63695
PS254130	254130	HP_0002600	4	0.67435
PS254130	254130	HP_0003202	4	0.32139
PS254130	254130	HP_0003236	6	0.38249
PS254130	254130	HP_0003551	5	0.66051
PS254130	254130	HP_0003560	4	0.47279
PS254130	254130	HP_0003690	4	0.43103
PS254130	254130	HP_0003693	5	0.44066
PS254130	254130	HP_0004302	4	0.39338
PS254130	254130	HP_0004303	4	0.41306
PS254130	254130	HP_0007340	5	0.55553
PS254130	254130	HP_0009072	5	0.87096
PS254130	254130	HP_0010546	5	0.66723
PS254130	254130	HP_0011805	3	0.20129
PS254130	254130	HP_0100022	4	0.19961
PS254130	254130	HP_0200101	5	0.75576
PS254130	613319	HP_0001324	4	0.25386
PS254130	613319	HP_0001430	5	0.6045
PS254130	613319	HP_0002460	5	0.44066
PS254130	613319	HP_0003236	6	0.38249
PS254130	613319	HP_0003551	5	0.66051
PS254130	613319	HP_0003560	4	0.47279
PS254130	613319	HP_0004302	4	0.39338
PS254130	613319	HP_0008956	6	0.83717
PS254130	613319	HP_0008968	5	0.66723
PS254130	613319	HP_0008981	6	0.67435
PS254130	613319	HP_0009046	5	0.67435
PS254130	613319	HP_0011805	3	0.20129
PS254800	254780	HP_0000504	4	0.25551
PS254800	254780	HP_0000572	5	0.47279
PS254800	254780	HP_0000708	4	0.24807
PS254800	254780	HP_0000709	5	0.52513
PS254800	254780	HP_0000726	7	0.43575
PS254800	254780	HP_0000738	5	0.5791
PS254800	254780	HP_0000992	6	0.54289
PS254800	254780	HP_0001268	6	0.38434
PS254800	254780	HP_0001288	5	0.29167
PS254800	254780	HP_0001336	6	0.45563
PS254800	254780	HP_0001399	6	0.51525
PS254800	254780	HP_0001410	5	0.45678
PS254800	254780	HP_0001939	2	0.1356
PS254800	254780	HP_0002069	6	0.52108
PS254800	254780	HP_0002121	6	0.63695
PS254800	254780	HP_0002123	6	0.57588
PS254800	254780	HP_0002186	5	0.5097
PS254800	254780	HP_0002197	5	0.45911
PS254800	254780	HP_0002344	7	0.62193
PS254800	254780	HP_0002349	6	0.83717
PS254800	254780	HP_0002367	6	0.77145
PS254800	254780	HP_0004305	5	0.28323
PS254800	254780	HP_0007334	7	0.78955
PS254800	254780	HP_0011146	5	0.58582
PS254800	254780	HP_0011157	6	0.83717
PS254800	254780	HP_0011354	5	0.28323
PS254800	254780	HP_0011442	4	0.1861
PS254800	254780	HP_0011446	4	0.22741
PS254800	254780	HP_0100022	4	0.19961
PS254800	254800	HP_0001251	6	0.2761
PS254800	254800	HP_0001260	6	0.33692
PS254800	254800	HP_0001268	6	0.38434
PS254800	254800	HP_0001317	8	0.22627
PS254800	254800	HP_0001336	6	0.45563
PS254800	254800	HP_0002069	6	0.52108
PS254800	254800	HP_0002121	6	0.63695
PS254800	254800	HP_0002167	5	0.28751
PS254800	254800	HP_0002197	5	0.45911
PS254800	254800	HP_0004305	5	0.28323
PS254800	254800	HP_0011146	5	0.58582
PS254800	254800	HP_0011443	5	0.26434
PS254800	254800	HP_0100543	5	0.33609
PS254800	254900	HP_0000083	6	0.40244
PS254800	254900	HP_0000093	4	0.46029
PS254800	254900	HP_0000096	9	0.5697
PS254800	254900	HP_0000097	10	0.58932
PS254800	254900	HP_0000100	6	0.53591
PS254800	254900	HP_0000112	6	0.66051
PS254800	254900	HP_0001250	4	0.19382
PS254800	254900	HP_0001251	6	0.2761
PS254800	254900	HP_0001260	6	0.33692
PS254800	254900	HP_0001272	9	0.37422
PS254800	254900	HP_0001288	5	0.29167
PS254800	254900	HP_0001317	8	0.22627
PS254800	254900	HP_0001336	6	0.45563
PS254800	254900	HP_0001873	5	0.40763
PS254800	254900	HP_0002015	4	0.39678
PS254800	254900	HP_0002066	6	0.49134
PS254800	254900	HP_0002080	9	0.60052
PS254800	254900	HP_0002167	5	0.28751
PS254800	254900	HP_0002174	8	0.60862
PS254800	254900	HP_0002197	5	0.45911
PS254800	254900	HP_0002345	7	0.51152
PS254800	254900	HP_0003110	3	0.31746
PS254800	254900	HP_0004305	5	0.28323
PS254800	254900	HP_0011873	4	0.39958
PS254800	254900	HP_0012211	5	0.34824
PS254800	254900	HP_0012638	3	0.08346
PS254800	254900	HP_0025270	5	0.34962
PS254800	254900	HP_0030186	8	0.58932
PS254800	611726	HP_0000252	7	0.24885
PS254800	611726	HP_0000504	4	0.25551
PS254800	611726	HP_0000572	5	0.47279
PS254800	611726	HP_0000648	9	0.36077
PS254800	611726	HP_0001249	5	0.18714
PS254800	611726	HP_0001251	6	0.2761
PS254800	611726	HP_0001260	6	0.33692
PS254800	611726	HP_0001272	9	0.37422
PS254800	611726	HP_0001317	8	0.22627
PS254800	611726	HP_0002059	7	0.35975
PS254800	611726	HP_0002078	7	0.60862
PS254800	611726	HP_0002079	8	0.38007
PS254800	611726	HP_0002123	6	0.57588
PS254800	611726	HP_0002167	5	0.28751
PS254800	611726	HP_0002197	5	0.45911
PS254800	611726	HP_0003204	4	0.74193
PS254800	611726	HP_0003208	5	0.81097
PS254800	611726	HP_0007364	6	0.22355
PS254800	611726	HP_0007369	6	0.3553
PS254800	611726	HP_0007370	7	0.32698
PS254800	611726	HP_0012759	4	0.13142
PS254800	611726	HP_0012795	8	0.32851
PS254800	612437	HP_0000763	6	0.52309
PS254800	612437	HP_0001251	6	0.2761
PS254800	612437	HP_0001260	6	0.33692
PS254800	612437	HP_0001310	7	0.49607
PS254800	612437	HP_0001337	6	0.37479
PS254800	612437	HP_0002123	6	0.57588
PS254800	612437	HP_0002167	5	0.28751
PS254800	612437	HP_0002197	5	0.45911
PS254800	612437	HP_0003390	7	0.65416
PS254800	612437	HP_0003477	6	0.5097
PS254800	612437	HP_0003487	7	0.401
PS254800	612437	HP_0004305	5	0.28323
PS254800	612437	HP_0007256	6	0.37422
PS254800	612437	HP_0010819	6	0.69874
PS254800	614018	HP_0001251	6	0.2761
PS254800	614018	HP_0001260	6	0.33692
PS254800	614018	HP_0001284	5	0.39138
PS254800	614018	HP_0001288	5	0.29167
PS254800	614018	HP_0001315	4	0.32212
PS254800	614018	HP_0001317	8	0.22627
PS254800	614018	HP_0001336	6	0.45563
PS254800	614018	HP_0001337	6	0.37479
PS254800	614018	HP_0002121	6	0.63695
PS254800	614018	HP_0002167	5	0.28751
PS254800	614018	HP_0002197	5	0.45911
PS254800	614018	HP_0002355	5	0.53591
PS254800	614018	HP_0002650	7	0.27317
PS254800	614018	HP_0003236	6	0.38249
PS254800	614018	HP_0004302	4	0.39338
PS254800	614018	HP_0004305	5	0.28323
PS254800	614018	HP_0010674	6	0.25866
PS254800	614018	HP_0010819	6	0.69874
PS254800	614018	HP_0011146	5	0.58582
PS254800	614018	HP_0011443	5	0.26434
PS254800	616187	HP_0001250	4	0.19382
PS254800	616187	HP_0001251	6	0.2761
PS254800	616187	HP_0001268	6	0.38434
PS254800	616187	HP_0001272	9	0.37422
PS254800	616187	HP_0001317	8	0.22627
PS254800	616187	HP_0001336	6	0.45563
PS254800	616187	HP_0001337	6	0.37479
PS254800	616187	HP_0004305	5	0.28323
PS254800	616187	HP_0011443	5	0.26434
PS254800	616187	HP_0012638	3	0.08346
PS254800	616187	HP_0100543	5	0.33609
PS256100	256100	HP_0000090	8	0.5791
PS256100	256100	HP_0000091	8	0.54289
PS256100	256100	HP_0000092	9	0.67435
PS256100	256100	HP_0000103	8	0.61732
PS256100	256100	HP_0000107	7	0.44066
PS256100	256100	HP_0000108	8	0.77145
PS256100	256100	HP_0000822	5	0.41227
PS256100	256100	HP_0001507	2	0.14558
PS256100	256100	HP_0001510	3	0.18842
PS256100	256100	HP_0001877	3	0.32698
PS256100	256100	HP_0001903	4	0.33944
PS256100	256100	HP_0001959	7	0.67435
PS256100	256100	HP_0001969	9	0.63695
PS256100	256100	HP_0003110	3	0.31746
PS256100	256100	HP_0003158	4	0.87096
PS256100	256100	HP_0003774	8	0.52513
PS256100	256100	HP_0005576	8	0.69874
PS256100	256100	HP_0005583	9	0.83717
PS256100	256100	HP_0011035	7	0.46268
PS256100	256100	HP_0012622	7	0.49447
PS256100	256100	HP_0030972	4	0.39007
PS256100	256100	HP_0100957	7	0.55289
PS256100	602088	HP_0000090	8	0.5791
PS256100	602088	HP_0000105	7	0.64241
PS256100	602088	HP_0000803	8	0.66723
PS256100	602088	HP_0000822	5	0.41227
